id,collected_date,source_name,category,current_label,current_score,confidence_bucket,has_body,label_source,review_status,reviewed_label,review_notes,title,summary,body_snippet,link
96283,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.886799,high,false,,pending,,,äthiopien und eritrea: angst vor neuem krieg um tigray,tigrays tplf-partei bricht mit dem friedensabkommen: sie hat debretsion gebremichael als präsident des eigentlich entmachteten regionalparlaments vereidigt. neue konflikte mit addis abeba sind vorprogrammiert.,,https://www.dw.com/de/äthiopien-und-eritrea-angst-vor-neuem-krieg-um-tigray/a-77136231?maca=de-rss-de-all-1119-xml-mrss
96308,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.823154,high,true,,pending,,,geopolitik: wenn meerengen zu waffen werden,"die krise um die straße von hormus lenkt den blick auf andere maritime nadelöhre. experten warnen, dass die kontrolle über meerengen wie die straße von malakka oder die taiwanstraße als druckmittel genutzt werden könne.","eine maut für die passage durch die straße von malakka: das wäre ein einträgliches geschäft. ""wenn wir wirklich die mauteinnahmen zu dritt zwischen indonesien, malaysia und singapur aufteilen würden, könnte da einiges zusammenkommen"", sagte der indonesische finanzminister purbaya yudhi sadewa ende april. ganz ernst hatte er es offenbar nicht gemeint, und wenige tage später erklärte der indonesische außenminister sugiono, sein land respektiere die freiheit der schifffahrt und werde keine transitgebühren für die straße von malakka erheben. doch die vorstellung, dass sich der schiffsverkehr nicht nur in der straße von hormus , sondern auch in anderen meeresengen als geopolitisches druckmittel missbrauchen lasse, war in der welt. ""die schließung der straße von hormus hat die politischen entscheidungsträger in asien dazu gezwungen, sich fragen zur sicherheit anderer maritimer engstellen zu st",https://www.dw.com/de/geopolitik-wenn-meerengen-zu-waffen-werden/a-77093095?maca=de-rss-de-all-1119-xml-mrss
96314,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.97323,high,false,,pending,,,klimawandel lässt kaspisches meer schrumpfen,das größte binnengewässer der welt verschwindet. in alarmierendem tempo verliert das kaspische meer an wasser. wissenschaftler warnen vor einem bevorstehenden wendepunkt.,,https://www.dw.com/de/klimawandel-lässt-kaspisches-meer-schrumpfen/a-77099947?maca=de-rss-de-all-1119-xml-mrss
96288,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.532461,low,false,,pending,,,china verstärkt druck auf westliche firmen,"peking besitzt neue weitreichende druckmittel, um unternehmen zu bestrafen, die ihre produktion aus china abziehen. multinationale konzerne geraten zunehmend in ein netz aus zwangsmaßnahmen und komplexen vorschriften.",,https://www.dw.com/de/china-verstärkt-druck-auf-westliche-firmen/a-77132686?maca=de-rss-de-all-1119-xml-mrss
96306,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.462887,low,true,,pending,,,"endemie, epidemie, pandemie: das sind die unterschiede","der aktuelle ausbruch des andes-hantavirus wirft fragen auf, die seit der corona-pandemie vielen vertraut sind. doch was unterscheidet diese begriffe – und was sagen sie wirklich über die gefahr einer krankheit aus?","der ausbruch des seltenen andes‑hantavirus auf dem kreuzfahrtschiff mv hondius wirft erneut fragen auf: wann spricht man von einem ausbruch, wann von einer epidemie – und ab wann von einer pandemie ? die begriffewerden häufig durcheinandergebracht. dabei beschreiben sie nicht die gefährlichkeit einer krankheit, sondern deren ausbreitung. was bedeuten diese begriffe genau? endemie: die ständige bedrohung eine krankheit, die in bestimmten regionen regelmäßig auftritt, wird als endemisch bezeichnet. bei einer endemie bleibt die zahl der erkrankungen über die zeit relativ konstant. sie ist höher als in anderen gegenden, nimmt im laufe der zeit aber nicht weiter zu. in einem gewissen zeitraum erkranken ungefähr immer gleich viele menschen neu. ein typisches beispiel ist die malaria , an der jedes jahr 300 millionen menschen weltweit erkranken, hauptsächlich in den tropen. endemisch bedeutet d",https://www.dw.com/de/endemie-epidemie-pandemie-das-sind-die-unterschiede/a-52369257?maca=de-rss-de-all-1119-xml-mrss
96361,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.435577,low,true,,pending,,,deutschland und die frage nach atomwaffen,noch sind us-atombomben in deutschland stationiert. aber donald trumps abkehr von europa schwächt die nukleare abschreckung. könnte frankreich aushelfen?,"auf die zustimmende antwort aus berlin hat emmanuel macron länger warten müssen. bereits mehrfach hatte der französische präsident angeboten, mit deutschland über die nukleare abschreckung in europa zu reden - auf basis der französischen atomwaffen . bisher war er damit abgeblitzt. das ändert sich nun: cdu-chef friedrich merz, der wahrscheinliche nächste bundeskanzler, ist zum dialog bereit. mit donald trump im weißen haus, der den europäischen verbündeten den militärischen schutz der usa entziehen könnte , hat sich die lage dramatisch geändert. merz will mit den atomwaffenstaaten frankreich und großbritannien über die nukleare abschreckung in europa reden. und rennt damit in paris offene türen ein. ""nukleare teilhabe"": us-atombomben in deutschland seit jahrzehnten stellt sich deutschland unter den atomwaffen-schirm der usa . bis zu 20 us-atombomben lagern in deutschland. den code zur fr",https://www.dw.com/de/deutschland-und-die-frage-nach-atomwaffen/a-71919501?maca=de-rss-de-all-1119-xml-mrss
96366,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.543943,low,false,,pending,,,kabinett verschärft strafen bei einsatz von k.-o.-tropfen,"wie oft täter ihr opfer vor einer vergewaltigung mit chemischen substanzen wehrlos machen, ist unbekannt - es gibt keine offizielle statistik. auch die kurze nachweisbarkeit der stoffe im blut erschwert den beweis.",,https://www.dw.com/de/kabinett-verschärft-strafen-bei-einsatz-von-k-o-tropfen/a-77146958?maca=de-rss-de-news-1089-xml-mrss
96287,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.552531,mid,true,,pending,,,massenproteste gegen sparkurs bei hochschulen in argentinien,"weil der selbsternannte ""anarcho-kapitalist"" javier milei die universitäten zwingen will, den gürtel enger zu schnallen, gehen zehntausende menschen in buenos aires auf die straße.","zehntausende menschen haben in der argentinischen hauptstadt buenos aires gegen die streichung öffentlicher gelder für staatliche universitäten protestiert. zentraler versammlungsort war die plaza de mayo direkt vor dem präsidentenpalast. die hochschulverwaltung schätzte die teilnehmerzahl auf 600.000. die polizei nannte bisher keine eigenen zahlen. weitere demonstrationen gab es in städten wie córdoba, mendoza und tucumán. stein des anstoßes ist ein veto, das staatschef javier milei gegen ein gesetz zur finanzierung von universitäten einlegte, welches 2025 im parlament verabschiedet worden war. mileis regierung stoppte die vorlage unter verweis auf die eigene sparpolitik und reichte klage beim obersten gerichtshof ein. wann dort eine entscheidung fällt, ist offen. die universität von buenos aires schrieb, es sei dringend notwendig, dass die regierung die vom parlament zugesagten mittel",https://www.dw.com/de/massenproteste-gegen-sparkurs-bei-hochschulen-in-argentinien/a-77142545?maca=de-rss-de-all-1119-xml-mrss
96294,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.610799,mid,false,,pending,,,israel: militärtribunal für hamas-terroristen vom 7. oktober,hunderte palästinensische angreifer sollen für ihren terrorüberfall auf israel 2023 vor einem sondergericht zur rechenschaft gezogen werden. eine kommission wirft der terroristischen hamas auch sexualisierte gewalt vor.,,https://www.dw.com/de/israel-militärtribunal-für-hamas-terroristen-vom-7-oktober/a-77130158?maca=de-rss-de-all-1119-xml-mrss
96313,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.659911,mid,false,,pending,,,brasiliens justiz zeigt härte gegenüber bolsonaro,es geht um eine mögliche verkürzung der haftstrafe für den verurteilten ex-präsidenten jair bolsonaro. das oberste gericht in brasilien blockt jetzt einen entsprechenden gesetzesentwurf.,,https://www.dw.com/de/brasiliens-justiz-zeigt-härte-gegenüber-bolsonaro/a-77109738?maca=de-rss-de-all-1119-xml-mrss
96367,2026-05-14,Deutsche Welle,world_geopolitics,negative,0.552531,mid,true,,pending,,,massenproteste gegen sparkurs bei hochschulen in argentinien,"weil der selbsternannte ""anarcho-kapitalist"" javier milei die universitäten zwingen will, den gürtel enger zu schnallen, gehen zehntausende menschen in buenos aires auf die straße.","zehntausende menschen haben in der argentinischen hauptstadt buenos aires gegen die streichung öffentlicher gelder für staatliche universitäten protestiert. zentraler versammlungsort war die plaza de mayo direkt vor dem präsidentenpalast. die hochschulverwaltung schätzte die teilnehmerzahl auf 600.000. die polizei nannte bisher keine eigenen zahlen. weitere demonstrationen gab es in städten wie córdoba, mendoza und tucumán. stein des anstoßes ist ein veto, das staatschef javier milei gegen ein gesetz zur finanzierung von universitäten einlegte, welches 2025 im parlament verabschiedet worden war. mileis regierung stoppte die vorlage unter verweis auf die eigene sparpolitik und reichte klage beim obersten gerichtshof ein. wann dort eine entscheidung fällt, ist offen. die universität von buenos aires schrieb, es sei dringend notwendig, dass die regierung die vom parlament zugesagten mittel",https://www.dw.com/de/massenproteste-gegen-sparkurs-bei-hochschulen-in-argentinien/a-77142545?maca=de-rss-de-news-1089-xml-mrss
96281,2026-05-14,Deutsche Welle,world_geopolitics,neutral,0.495008,low,false,,pending,,,"dfb-sportchef rettig vor wm: ""hat nichts mit fußball zu tun""","die wm in den usa, kanada und mexiko sorgt für diskussionen abseits des fußballs. im dw-interview äußert sich dfb-geschäftsführer andreas rettig zum dfb-team, der geopolitischen lage und hofft auf eine friedliche wm.",,https://www.dw.com/de/dfb-sportchef-rettig-vor-wm-hat-nichts-mit-fußball-zu-tun/a-77146003?maca=de-rss-de-all-1119-xml-mrss
96317,2026-05-14,Deutsche Welle,world_geopolitics,neutral,0.375993,low,true,,pending,,,saudi-arabien verabschiedet sich aus dem sport - warum?,"es gibt kaum noch eine wichtige sportart, in die saudi-arabien nicht investiert hat. doch plötzlich zieht sich das königreich aus dem golfsport zurück. auch weitere geplante veranstaltungen sind abgesagt. was ist da los?","massiv hatte saudi arabien in den profisport investiert. milliarden flossen in fußball, tennis, golf und motorsport, aber auch etwa in snowboarding. das hat die welt des sports im vergangenen jahrzehnt geprägt. nicht nur fußballern, deren karriere sich dem ende näherte, bot der ölreiche golfstaat astronomische gehälter. er kaufte einen premier-league-club und dank der mittlerweile engen beziehungen zum fußball-weltverband  fifa  wird die wm 2034  in saudi-arabien stattfinden. die saudischen milliarden  spalteten die welt des golfs , und das land bemühte sich um die ausrichtung von veranstaltungen aller art, von snooker über damentennis bis zum wrestling. die ausgabenorgie stand im engen zusammenhang mit der ursprünglichen ""vision 2030"" des landes, mit der sich saudi-arabien offiziell unabhängiger vom öl machen wollte. andernorts wird diese strategie jedoch als eine form des ""sportswashin",https://www.dw.com/de/saudi-arabien-verabschiedet-sich-aus-dem-sport-warum/a-77096303?maca=de-rss-de-all-1119-xml-mrss
96274,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.825468,high,true,,pending,,,"news kompakt - trump zu xi: ""eine ehre, ihr freund zu sein""",us-präsident trump wird zum auftakt seines staatsbesuchs in china mit militärischen ehren empfangen. in den usa billigt der senat den neuen notenbankchef warsh. der dw-nachrichtenüberblick.,"zum auftakt seines staatsbesuchs in china ist us-präsident donald trump von präsident xi jinping empfangen worden. beide länder hätten eine ""fantastische"" gemeinsame zukunft, sagte trump zu beginn der gespräche in der großen halle des volkes in peking. der us-präsident lobte seinen gastgeber als ""großartige führungspersönlichkeit"". ""es ist eine ehre, ihr freund zu sein"", sagte trump wörtlich. xi erklärte, er sei davon überzeugt, dass die gemeinsamen interessen der usa und chinas größer seien als die meinungsverschiedenheiten. ""stabile"" beziehungen zwischen den beiden ländern seien eine wohltat für die welt. mit dem us-präsidenten sind auch außenminister marco rubio und verteidigungsminister pete hegseth nach peking geflogen. zur delegation gehören zudem führende wirtschaftsvertreter, darunter tesla-chef elon musk. us-senat gibt grünes licht für neuen us-zentralbankchef warsh der wunschka",https://www.dw.com/de/news-kompakt-trump-zu-xi-eine-ehre-ihr-freund-zu-sein/a-77156843?maca=de-rss-de-all-1119-xml-mrss
96299,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.829072,high,true,,pending,,,"xi und trump: ""big deals"" mit globaler dimension","am montag hat peking auf den letzten drücker den besuch des us-präsidenten trump in china bestätigt. klar ist, trump muss beim kommunistischen rivalen punkten. xi ist dagegen sehr entspannt.","gutes will weile haben, so eine orientalische weisheit. nach der absage im april will us -präsident donald trump nun doch ende der woche china besuchen. in der heutigen welt sind die globalen herausforderungen wie wirtschaftswachstum und klimawandel nur mit dem engagement beider großnationen zu lösen. die usa sind die größte und china die zweitgrößte volkswirtschaft der welt und zugleich sind china der größte und die usa der zweitgrößte emittent von treibhausgasen. eine begegnung zwischen dem chinesischen staatspräsidenten xi jinping und trump darf vor diesem hintergrund nicht scheitern - davon sind die regierungen in peking und washington überzeugt. die zu erwartende einigung wird eine globale dimension haben. gleichzeitig wollen die beiden ehrgeizigen staatschefs der eigenen bevölkerung - und im falle usa damit auch den wählern - ergebnisse präsentieren, die sie ins rechte licht rücken",https://www.dw.com/de/xi-und-trump-big-deals-mit-globaler-dimension/a-77117056?maca=de-rss-de-all-1119-xml-mrss
96303,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.890096,high,false,,pending,,,kraftstoffe aus ostdeutscher raffinerie fließen weiter,"die pck-raffinerie in schwedt versorgt den nordosten deutschlands. da soll auch so bleiben, verspricht wirtschaftsministerin katherina reiche. trotz ausbleibender öltransfers via russland.",,https://www.dw.com/de/kraftstoffe-aus-ostdeutscher-raffinerie-fließen-weiter/a-77123123?maca=de-rss-de-all-1119-xml-mrss
